Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Merluccius,merluccius,53.75,14.75,1501:134:4,0.05
Merluccius,merluccius,54.25,10.25,1501:140:1,0.06
Merluccius,merluccius,54.25,10.75,1501:140:2,0.15
Merluccius,merluccius,54.75,10.25,1501:140:3,0.13
Merluccius,merluccius,54.25,11.25,1501:141:1,0.14
Merluccius,merluccius,54.25,11.75,1501:141:2,0.02
Merluccius,merluccius,54.75,11.25,1501:141:3,0.01
Merluccius,merluccius,54.25,12.75,1501:142:2,0.04
Merluccius,merluccius,54.75,12.25,1501:142:3,0.08
Merluccius,merluccius,54.75,12.75,1501:142:4,0.07
Merluccius,merluccius,54.25,13.25,1501:143:1,0.02
Merluccius,merluccius,54.25,13.75,1501:143:2,0.01
Merluccius,merluccius,54.75,13.25,1501:143:3,0.02
Merluccius,merluccius,54.75,13.75,1501:143:4,0.07
Merluccius,merluccius,54.25,14.25,1501:144:1,0.07
Merluccius,merluccius,54.25,14.75,1501:144:2,0.07
Merluccius,merluccius,54.75,14.25,1501:144:3,0.07
Merluccius,merluccius,54.75,14.75,1501:144:4,0.04
Merluccius,merluccius,54.25,15.25,1501:245:1,0.05
Merluccius,merluccius,54.25,15.75,1501:245:2,0.07
Merluccius,merluccius,54.75,15.25,1501:245:3,0.03
Merluccius,merluccius,54.75,15.75,1501:245:4,0.04
Merluccius,merluccius,54.25,16.25,1501:246:1,0.05
Merluccius,merluccius,54.75,16.25,1501:246:3,0.07
Merluccius,merluccius,54.75,16.75,1501:246:4,0.06
Merluccius,merluccius,54.75,17.25,1501:247:3,0.04
Merluccius,merluccius,54.75,17.75,1501:247:4,0.03
Merluccius,merluccius,54.25,18.75,1501:248:2,0.06
Merluccius,merluccius,54.75,18.75,1501:248:4,0.06
Merluccius,merluccius,54.25,19.25,1501:249:1,0.05
Merluccius,merluccius,54.25,19.75,1501:249:2,0.06
Merluccius,merluccius,54.75,19.25,1501:249:3,0.06
Merluccius,merluccius,54.75,19.75,1501:249:4,0.06
Merluccius,merluccius,55.25,10.25,1501:350:1,0.16
Merluccius,merluccius,55.75,10.75,1501:350:4,0.08
Merluccius,merluccius,55.25,11.25,1501:351:1,0.09
Merluccius,merluccius,55.25,11.75,1501:351:2,0.18
Merluccius,merluccius,55.75,11.25,1501:351:3,0.07
Merluccius,merluccius,55.75,11.75,1501:351:4,0.10
Merluccius,merluccius,55.25,12.75,1501:352:2,0.05
Merluccius,merluccius,55.75,12.25,1501:352:3,0.18
Merluccius,merluccius,55.25,13.25,1501:353:1,0.01
Merluccius,merluccius,55.25,13.75,1501:353:2,0.04
Merluccius,merluccius,55.75,13.25,1501:353:3,0.19
Merluccius,merluccius,55.25,14.25,1501:354:1,0.04
Merluccius,merluccius,55.25,14.75,1501:354:2,0.03
Merluccius,merluccius,55.75,14.25,1501:354:3,0.06
Merluccius,merluccius,55.75,14.75,1501:354:4,0.06
Merluccius,merluccius,56.75,10.25,1501:360:3,0.05
Merluccius,merluccius,56.25,11.25,1501:361:1,0.03
Merluccius,merluccius,56.25,14.75,1501:364:2,0.08
Merluccius,merluccius,57.25,11.25,1501:371:1,0.18
Merluccius,merluccius,57.75,11.75,1501:371:4,0.09
Merluccius,merluccius,55.25,15.25,1501:455:1,0.03
Merluccius,merluccius,55.25,15.75,1501:455:2,0.03
Merluccius,merluccius,55.75,15.25,1501:455:3,0.05
Merluccius,merluccius,55.75,15.75,1501:455:4,0.04
Merluccius,merluccius,55.25,16.25,1501:456:1,0.04
Merluccius,merluccius,55.25,16.75,1501:456:2,0.05
Merluccius,merluccius,55.75,16.25,1501:456:3,0.03
Merluccius,merluccius,55.75,16.75,1501:456:4,0.04
Merluccius,merluccius,55.25,17.25,1501:457:1,0.07
Merluccius,merluccius,55.25,17.75,1501:457:2,0.07
Merluccius,merluccius,55.75,17.25,1501:457:3,0.02
Merluccius,merluccius,55.75,17.75,1501:457:4,0.03
Merluccius,merluccius,55.25,18.25,1501:458:1,0.07
Merluccius,merluccius,55.25,18.75,1501:458:2,0.07
Merluccius,merluccius,55.75,18.25,1501:458:3,0.04
Merluccius,merluccius,55.75,18.75,1501:458:4,0.06
Merluccius,merluccius,55.25,19.25,1501:459:1,0.07
Merluccius,merluccius,55.25,19.75,1501:459:2,0.06
Merluccius,merluccius,55.75,19.25,1501:459:3,0.07
Merluccius,merluccius,55.75,19.75,1501:459:4,0.07
Merluccius,merluccius,56.25,15.25,1501:465:1,0.06
Merluccius,merluccius,56.25,15.75,1501:465:2,0.03
Merluccius,merluccius,56.25,16.25,1501:466:1,0.03
Merluccius,merluccius,56.25,16.75,1501:466:2,0.03
Merluccius,merluccius,56.75,16.25,1501:466:3,0.05
Merluccius,merluccius,56.75,16.75,1501:466:4,0.05
Merluccius,merluccius,56.25,17.25,1501:467:1,0.03
Merluccius,merluccius,56.25,17.75,1501:467:2,0.03
Merluccius,merluccius,56.75,17.25,1501:467:3,0.03
Merluccius,merluccius,56.75,17.75,1501:467:4,0.03
Merluccius,merluccius,56.25,18.25,1501:468:1,0.03
Merluccius,merluccius,56.25,18.75,1501:468:2,0.03
Merluccius,merluccius,56.75,18.25,1501:468:3,0.02
Merluccius,merluccius,56.75,18.75,1501:468:4,0.02
Merluccius,merluccius,56.25,19.25,1501:469:1,0.04
Merluccius,merluccius,56.25,19.75,1501:469:2,0.06
Merluccius,merluccius,56.75,19.25,1501:469:3,0.02
Merluccius,merluccius,56.75,19.75,1501:469:4,0.03
Merluccius,merluccius,57.25,16.75,1501:476:2,0.01
Merluccius,merluccius,57.75,16.75,1501:476:4,0.01
Merluccius,merluccius,57.25,17.25,1501:477:1,0.04
Merluccius,merluccius,57.25,17.75,1501:477:2,0.03
Merluccius,merluccius,57.75,17.25,1501:477:3,0.04
Merluccius,merluccius,57.75,17.75,1501:477:4,0.03
