Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Syngnathus,typhle,42.75,9.75,1400:229:4,0.84
Syngnathus,typhle,42.75,9.25,1400:229:3,0.83
Syngnathus,typhle,41.25,9.25,1400:219:1,0.83
Syngnathus,typhle,41.25,8.75,1400:218:2,0.98
Syngnathus,typhle,40.75,8.75,1400:208:4,1.00
Syngnathus,typhle,40.75,8.25,1400:208:3,0.97
Syngnathus,typhle,40.25,8.75,1400:208:2,1.00
Syngnathus,typhle,40.25,8.25,1400:208:1,1.00
Syngnathus,typhle,43.75,4.25,1400:134:3,1.00
Syngnathus,typhle,43.75,3.75,1400:133:4,1.00
Syngnathus,typhle,43.25,3.75,1400:133:2,1.00
Syngnathus,typhle,43.25,3.25,1400:133:1,1.00
Syngnathus,typhle,42.75,3.25,1400:123:3,1.00
Syngnathus,typhle,42.25,3.25,1400:123:1,1.00
Syngnathus,typhle,41.75,3.25,1400:113:3,1.00
Syngnathus,typhle,41.75,2.75,1400:112:4,1.00
Syngnathus,typhle,41.75,2.25,1400:112:3,1.00
Syngnathus,typhle,41.25,2.25,1400:112:1,1.00
Syngnathus,typhle,41.25,1.75,1400:111:2,1.00
Syngnathus,typhle,41.25,1.25,1400:111:1,1.00
Syngnathus,typhle,41.25,0.75,1400:110:2,1.00
Syngnathus,typhle,40.25,4.25,1400:104:1,1.00
Syngnathus,typhle,40.25,3.75,1400:103:2,1.00
Syngnathus,typhle,40.75,0.75,1400:100:4,1.00
Syngnathus,typhle,40.25,0.25,1400:100:1,1.00
Syngnathus,typhle,39.75,26.75,1302:496:4,1.00
Syngnathus,typhle,39.75,26.25,1302:496:3,1.00
Syngnathus,typhle,39.25,26.75,1302:496:2,1.00
Syngnathus,typhle,39.25,26.25,1302:496:1,1.00
Syngnathus,typhle,39.75,25.25,1302:495:3,1.00
Syngnathus,typhle,39.25,25.75,1302:495:2,1.00
Syngnathus,typhle,38.75,27.25,1302:487:3,1.00
Syngnathus,typhle,38.25,27.25,1302:487:1,0.99
Syngnathus,typhle,38.75,26.25,1302:486:3,0.82
Syngnathus,typhle,38.75,25.75,1302:485:4,1.00
Syngnathus,typhle,38.25,25.75,1302:485:2,0.92
Syngnathus,typhle,37.75,25.25,1302:475:3,0.96
Syngnathus,typhle,39.25,24.75,1302:394:2,0.95
Syngnathus,typhle,39.25,24.25,1302:394:1,0.82
Syngnathus,typhle,39.75,23.75,1302:393:4,1.00
Syngnathus,typhle,39.75,23.25,1302:393:3,1.00
Syngnathus,typhle,39.25,23.75,1302:393:2,0.87
Syngnathus,typhle,39.25,23.25,1302:393:1,1.00
Syngnathus,typhle,39.75,22.75,1302:392:4,1.00
Syngnathus,typhle,39.25,22.75,1302:392:2,1.00
Syngnathus,typhle,39.25,21.25,1302:391:1,0.98
Syngnathus,typhle,39.75,20.25,1302:390:3,0.83
Syngnathus,typhle,39.25,20.75,1302:390:2,0.89
Syngnathus,typhle,38.75,24.75,1302:384:4,0.91
Syngnathus,typhle,38.75,24.25,1302:384:3,0.82
Syngnathus,typhle,38.25,24.75,1302:384:2,0.90
Syngnathus,typhle,38.25,24.25,1302:384:1,1.00
Syngnathus,typhle,38.75,23.75,1302:383:4,1.00
Syngnathus,typhle,38.75,23.25,1302:383:3,1.00
Syngnathus,typhle,38.25,23.75,1302:383:2,0.99
Syngnathus,typhle,38.25,23.25,1302:383:1,0.97
Syngnathus,typhle,38.75,22.75,1302:382:4,1.00
Syngnathus,typhle,38.25,22.75,1302:382:2,0.99
Syngnathus,typhle,38.25,22.25,1302:382:1,1.00
Syngnathus,typhle,38.75,21.25,1302:381:3,0.96
Syngnathus,typhle,38.25,21.75,1302:381:2,0.95
Syngnathus,typhle,37.75,24.75,1302:374:4,0.87
Syngnathus,typhle,37.75,24.25,1302:374:3,0.99
Syngnathus,typhle,37.25,24.75,1302:374:2,0.84
Syngnathus,typhle,37.25,24.25,1302:374:1,0.81
Syngnathus,typhle,37.75,23.75,1302:373:4,0.95
Syngnathus,typhle,37.75,23.25,1302:373:3,0.92
Syngnathus,typhle,37.25,23.75,1302:373:2,0.88
Syngnathus,typhle,37.25,23.25,1302:373:1,0.92
Syngnathus,typhle,37.75,22.75,1302:372:4,0.96
Syngnathus,typhle,37.25,22.75,1302:372:2,0.93
Syngnathus,typhle,37.25,22.25,1302:372:1,0.93
Syngnathus,typhle,37.75,21.75,1302:371:4,0.86
Syngnathus,typhle,37.25,21.75,1302:371:2,0.82
Syngnathus,typhle,36.75,23.25,1302:363:3,0.92
Syngnathus,typhle,36.75,22.75,1302:362:4,0.91
Syngnathus,typhle,36.75,22.25,1302:362:3,0.89
Syngnathus,typhle,38.75,15.75,1301:485:4,0.92
Syngnathus,typhle,38.25,15.25,1301:485:1,0.86
Syngnathus,typhle,38.25,12.75,1301:382:2,0.84
Syngnathus,typhle,37.25,14.25,1301:374:1,0.95
Syngnathus,typhle,37.75,13.25,1301:373:3,0.82
Syngnathus,typhle,37.25,13.75,1301:373:2,0.91
Syngnathus,typhle,37.25,13.25,1301:373:1,0.89
Syngnathus,typhle,37.75,12.75,1301:372:4,0.82
Syngnathus,typhle,37.25,10.75,1301:370:2,0.92
Syngnathus,typhle,37.25,10.25,1301:370:1,0.97
Syngnathus,typhle,36.75,14.75,1301:364:4,0.95
Syngnathus,typhle,36.75,14.25,1301:364:3,0.95
Syngnathus,typhle,36.25,14.25,1301:364:1,0.83
Syngnathus,typhle,36.75,10.75,1301:360:4,0.94
Syngnathus,typhle,36.75,10.25,1301:360:3,0.94
Syngnathus,typhle,36.25,10.75,1301:360:2,0.91
Syngnathus,typhle,35.75,11.25,1301:351:3,0.86
Syngnathus,typhle,35.25,11.25,1301:351:1,0.84
Syngnathus,typhle,35.75,10.75,1301:350:4,0.88
Syngnathus,typhle,34.75,11.25,1301:141:3,0.81
Syngnathus,typhle,34.75,10.75,1301:140:4,0.80
Syngnathus,typhle,39.75,9.75,1300:499:4,1.00
Syngnathus,typhle,39.25,9.75,1300:499:2,0.93
Syngnathus,typhle,39.25,9.25,1300:499:1,1.00
Syngnathus,typhle,39.75,8.75,1300:498:4,0.96
Syngnathus,typhle,39.75,8.25,1300:498:3,0.85
Syngnathus,typhle,39.25,8.75,1300:498:2,0.90
Syngnathus,typhle,39.25,8.25,1300:498:1,0.80
Syngnathus,typhle,38.75,8.75,1300:488:4,0.81
Syngnathus,typhle,37.25,9.75,1300:479:2,0.97
Syngnathus,typhle,37.25,9.25,1300:479:1,0.97
Syngnathus,typhle,37.25,8.75,1300:478:2,0.97
Syngnathus,typhle,37.25,8.25,1300:478:1,0.96
Syngnathus,typhle,37.25,7.75,1300:477:2,0.96
Syngnathus,typhle,37.25,7.25,1300:477:1,0.96
Syngnathus,typhle,37.25,6.75,1300:476:2,0.97
Syngnathus,typhle,37.25,6.25,1300:476:1,0.97
Syngnathus,typhle,36.75,8.75,1300:468:4,0.93
Syngnathus,typhle,36.75,8.25,1300:468:3,0.93
Syngnathus,typhle,36.75,7.75,1300:467:4,0.94
Syngnathus,typhle,36.75,7.25,1300:467:3,0.94
Syngnathus,typhle,36.75,6.75,1300:466:4,0.95
Syngnathus,typhle,36.75,6.25,1300:466:3,0.96
Syngnathus,typhle,36.75,5.75,1300:465:4,0.97
Syngnathus,typhle,36.75,5.25,1300:465:3,0.97
Syngnathus,typhle,39.75,4.25,1300:394:3,0.85
Syngnathus,typhle,39.75,2.75,1300:392:4,0.82
Syngnathus,typhle,39.75,2.25,1300:392:3,0.83
Syngnathus,typhle,39.25,1.75,1300:391:2,0.81
Syngnathus,typhle,39.25,1.25,1300:391:1,0.86
Syngnathus,typhle,39.75,0.75,1300:390:4,1.00
Syngnathus,typhle,39.75,0.25,1300:390:3,1.00
Syngnathus,typhle,38.75,1.25,1300:381:3,0.81
Syngnathus,typhle,38.75,0.25,1300:380:3,1.00
Syngnathus,typhle,36.75,4.75,1300:364:4,0.98
Syngnathus,typhle,36.75,4.25,1300:364:3,0.99
Syngnathus,typhle,36.75,3.75,1300:363:4,1.00
Syngnathus,typhle,36.75,3.25,1300:363:3,1.00
Syngnathus,typhle,36.75,2.75,1300:362:4,1.00
Syngnathus,typhle,36.75,2.25,1300:362:3,1.00
Syngnathus,typhle,36.75,1.75,1300:361:4,1.00
Syngnathus,typhle,36.75,1.25,1300:361:3,1.00
Syngnathus,typhle,36.25,0.75,1300:360:2,1.00
Syngnathus,typhle,36.25,0.25,1300:360:1,1.00
Syngnathus,typhle,35.75,0.25,1300:350:3,1.00
