Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Coryphoblennius,galerita,43.25,-3.75,7400:133:2,1.00
Coryphoblennius,galerita,43.25,-3.25,7400:133:1,1.00
Coryphoblennius,galerita,43.25,-2.75,7400:132:2,1.00
Coryphoblennius,galerita,43.25,-2.25,7400:132:1,1.00
Coryphoblennius,galerita,43.75,-1.25,7400:131:3,1.00
Coryphoblennius,galerita,43.25,-1.75,7400:131:2,1.00
Coryphoblennius,galerita,39.75,-31.25,7303:391:3,1.00
Coryphoblennius,galerita,39.25,-31.25,7303:391:1,1.00
Coryphoblennius,galerita,39.25,-28.25,7302:498:1,1.00
Coryphoblennius,galerita,39.25,-27.75,7302:497:2,1.00
Coryphoblennius,galerita,38.75,-28.75,7302:488:4,1.00
Coryphoblennius,galerita,38.75,-28.25,7302:488:3,1.00
Coryphoblennius,galerita,38.25,-28.25,7302:488:1,1.00
Coryphoblennius,galerita,38.75,-27.75,7302:487:4,1.00
Coryphoblennius,galerita,38.75,-27.25,7302:487:3,1.00
Coryphoblennius,galerita,38.25,-27.75,7302:487:2,1.00
Coryphoblennius,galerita,37.75,-25.75,7302:475:4,1.00
Coryphoblennius,galerita,37.75,-25.25,7302:475:3,1.00
Coryphoblennius,galerita,37.25,-25.25,7302:475:1,1.00
Coryphoblennius,galerita,36.75,-25.25,7302:465:3,1.00
Coryphoblennius,galerita,39.75,-9.25,7300:499:3,1.00
Coryphoblennius,galerita,39.25,-9.25,7300:499:1,1.00
Coryphoblennius,galerita,39.75,-8.75,7300:498:4,0.88
Coryphoblennius,galerita,38.75,-9.25,7300:489:3,1.00
Coryphoblennius,galerita,38.25,-9.25,7300:489:1,1.00
Coryphoblennius,galerita,38.75,-8.75,7300:488:4,1.00
Coryphoblennius,galerita,38.25,-8.75,7300:488:2,1.00
Coryphoblennius,galerita,37.75,-8.75,7300:478:4,1.00
Coryphoblennius,galerita,37.25,-8.75,7300:478:2,1.00
Coryphoblennius,galerita,37.25,-8.25,7300:478:1,1.00
Coryphoblennius,galerita,37.25,-7.75,7300:477:2,1.00
