"SP","Format","Param","Method","Estimate","Sd_2.5","Sd_97.5","Migr"
"Dlabr","Mu_Fa","m21","Neural network",4.20327682324301e-05,4.08991852979119e-05,4.32948244451882e-05,"Bimodal"
"Dlabr","Mu_Fa","m21","Random forest",4.9148720340062e-05,4.91556765719596e-05,4.89086893618327e-05,"Bimodal"
"Dlabr","Li_Ga","m12","Neural network",1.91887255818657e-05,1.82767714778284e-05,1.9600076315803e-05,"Beta"
"Dlabr","Li_Ga","m12","Random forest",2.07062089479683e-05,2.04464977055586e-05,2.01874733199012e-05,"Beta"
"Dlabr","Li_Ga","m21","Neural network",1.81300261369229e-05,1.74152580895471e-05,1.8619798387413e-05,"Beta"
"Dlabr","Li_Ga","m21","Random forest",2.03595534303167e-05,2.04257919548289e-05,1.94577481734382e-05,"Beta"
"Dlabr","Li_Ga","m12","Neural network",1.66933803738051e-05,1.59431537894268e-05,1.69569374093253e-05,"Bimodal"
"Dlabr","Li_Ga","m12","Random forest",1.83594582583054e-05,1.73652643485806e-05,1.77432555838753e-05,"Bimodal"
"Dlabr","Li_Ga","m21","Neural network",2.18441033396684e-05,2.12411501554884e-05,2.21279808331749e-05,"Bimodal"
"Dlabr","Li_Ga","m21","Random forest",2.29748098187135e-05,2.20569420960187e-05,2.25487700646676e-05,"Bimodal"
"Dpunt","Mu_Fa","m12","Neural network",9.53295751036561e-06,8.88171039356687e-06,1.02936715862613e-05,"Bimodal"
"Dpunt","Mu_Fa","m12","Random forest",1.25926000413808e-05,1.16923130003873e-05,1.3355643365984e-05,"Bimodal"
"Dpunt","Mu_Fa","m21","Neural network",5.969590418475e-06,5.53924962872648e-06,6.32449680790178e-06,"Bimodal"
"Dpunt","Mu_Fa","m21","Random forest",7.23841734095917e-06,6.8379234243972e-06,7.22879256713028e-06,"Bimodal"
"Dpunt","Med_Atl","m12","Neural network",8.03819119830755e-06,7.45638382803891e-06,8.30016621858041e-06,"Beta"
"Dpunt","Med_Atl","m12","Random forest",7.98966233508541e-06,7.63859681748018e-06,8.40321194625458e-06,"Beta"
"Dpunt","Med_Atl","m21","Neural network",8.77595705302518e-06,8.36762481371079e-06,8.835211922102e-06,"Beta"
"Dpunt","Med_Atl","m21","Random forest",8.43200045220805e-06,8.68575901668021e-06,8.15909159824804e-06,"Beta"
"Dpunt","Mu_Fa","m12","Neural network",1.70504297424266e-05,1.55998473290803e-05,1.83102667946169e-05,"Beta"
"Dpunt","Mu_Fa","m12","Random forest",2.23355249503834e-05,1.98538682327696e-05,2.35057645691105e-05,"Beta"
"Dpunt","Mu_Fa","m21","Neural network",1.31196046265086e-05,1.20106433888534e-05,1.4060474403188e-05,"Beta"
"Dpunt","Mu_Fa","m21","Random forest",1.55865013647405e-05,1.42410071286623e-05,1.58560161484975e-05,"Beta"
"Hgutt","Li_Ga","m12","Neural network",5.36764418803577e-05,5.01455462814648e-05,5.58539307368467e-05,"Bimodal"
"Hgutt","Li_Ga","m12","Random forest",5.23406595263389e-05,4.81687795845021e-05,5.5096348345379e-05,"Bimodal"
"Hgutt","Li_Ga","m21","Neural network",7.57476561982315e-05,7.70824571175282e-05,7.3020855700184e-05,"Bimodal"
"Hgutt","Li_Ga","m21","Random forest",7.77260398116106e-05,7.31505555199142e-05,7.72121740633373e-05,"Bimodal"
"Hgutt","Med_Atl","m12","Neural network",4.87434864952031e-05,4.34450421153069e-05,5.14338180982752e-05,"Beta"
"Hgutt","Med_Atl","m12","Random forest",4.62235380093653e-05,4.38395132536175e-05,5.32525566540349e-05,"Beta"
"Hgutt","Med_Atl","m21","Neural network",4.18888901266483e-05,3.81701625219213e-05,4.43273510153263e-05,"Beta"
"Hgutt","Med_Atl","m21","Random forest",3.91875646042917e-05,3.45301619963753e-05,4.32396645857624e-05,"Beta"
"Hgutt","Li_Ga","m12","Neural network",9.59345918577522e-05,9.25425033731009e-05,9.62104684545724e-05,"Beta"
"Hgutt","Li_Ga","m12","Random forest",8.86132026546783e-05,8.47323818689612e-05,8.98774007310378e-05,"Beta"
"Hgutt","Li_Ga","m21","Neural network",0.000114121097548136,0.000116219606448163,0.000108379097524698,"Beta"
"Hgutt","Li_Ga","m21","Random forest",0.000119307547896801,0.000119843864228624,0.000109290737521273,"Beta"
"Hgutt","Mu_Fa","m12","Neural network",0.000234888989379693,0.000238025908514407,0.000233480156374568,"Beta"
"Hgutt","Mu_Fa","m12","Random forest",0.00025126667486798,0.000253329733918884,0.000239751804929366,"Beta"
"Hgutt","Mu_Fa","m21","Neural network",7.74059137231699e-05,7.51926488918652e-05,7.36399928608728e-05,"Beta"
"Hgutt","Mu_Fa","m21","Random forest",6.47507649885724e-05,6.06275983189902e-05,6.21953589383598e-05,"Beta"
"Hgutt","Mu_Fa","m12","Neural network",7.68987308949159e-06,6.97841476617854e-06,8.24660782085046e-06,"Bimodal"
"Hgutt","Mu_Fa","m12","Random forest",7.85616006140804e-06,6.21441374618153e-06,8.02704805797682e-06,"Bimodal"
"Hgutt","Mu_Fa","m21","Neural network",4.87766043763459e-05,4.36843652197012e-05,5.04704795411316e-05,"Bimodal"
"Hgutt","Mu_Fa","m21","Random forest",4.56892250731881e-05,4.17252009984733e-05,4.55021353106526e-05,"Bimodal"
"Lbude","Li_Ga","m12","Neural network",4.24720491036171e-06,4.22400600273022e-06,4.22633141510042e-06,"Bimodal"
"Lbude","Li_Ga","m12","Random forest",4.19343323189302e-06,4.15889765679877e-06,4.19957887675201e-06,"Bimodal"
"Lbude","Li_Ga","m21","Neural network",7.76822341680235e-06,7.58563876082124e-06,7.7969749349258e-06,"Bimodal"
"Lbude","Li_Ga","m21","Random forest",7.79065918738227e-06,7.59000639788084e-06,7.77353706920288e-06,"Bimodal"
"Lbude","Mu_Fa","m12","Neural network",3.43878396359619e-06,3.38691360871529e-06,3.41256271939868e-06,"Beta"
"Lbude","Mu_Fa","m12","Random forest",3.35204515075145e-06,3.3194051967326e-06,3.23678017195998e-06,"Beta"
"Lbude","Mu_Fa","m21","Neural network",4.85281317608882e-06,4.83832664543485e-06,4.83858363391592e-06,"Beta"
"Lbude","Mu_Fa","m21","Random forest",4.88779492311793e-06,4.73123551404975e-06,4.87080336561709e-06,"Beta"
"Lbude","Li_Ga","m12","Neural network",6.2386879947476e-06,6.13419155207816e-06,6.23689805876319e-06,"Beta"
"Lbude","Li_Ga","m12","Random forest",6.40388280276402e-06,6.35314250561835e-06,6.32361852121787e-06,"Beta"
"Lbude","Li_Ga","m21","Neural network",1.16917452620808e-05,1.14796670892483e-05,1.15010940165185e-05,"Beta"
"Lbude","Li_Ga","m21","Random forest",1.12118458736392e-05,1.09266694203744e-05,1.11918725191936e-05,"Beta"
"Lmorm","Mu_Fa","m12","Neural network",1.0933471493112e-05,9.83733601253292e-06,1.1851126127416e-05,"Beta"
"Lmorm","Mu_Fa","m12","Random forest",1.40213395930499e-05,1.31546121786032e-05,1.39852975766555e-05,"Beta"
"Lmorm","Mu_Fa","m21","Neural network",9.4395558417841e-06,8.16883239928829e-06,1.10415782867361e-05,"Beta"
"Lmorm","Mu_Fa","m21","Random forest",1.21211156537958e-05,1.02357682246528e-05,1.28131438022345e-05,"Beta"
"Mmerl","Li_Ga","m12","Neural network",1.07014454348644e-05,1.05607152160157e-05,1.04274664570507e-05,"Beta"
"Mmerl","Li_Ga","m12","Random forest",1.06294583377177e-05,1.01726763549011e-05,1.05660793050347e-05,"Beta"
"Mmerl","Li_Ga","m21","Neural network",5.4893264540515e-06,5.29435242466376e-06,5.5506955568807e-06,"Beta"
"Mmerl","Li_Ga","m21","Random forest",5.3170682551266e-06,5.16705026182968e-06,5.42636751620283e-06,"Beta"
"Mmerl","Mu_Fa","m12","Neural network",8.71147174199529e-06,8.42052238852234e-06,8.74673022312363e-06,"Beta"
"Mmerl","Mu_Fa","m12","Random forest",9.27326656875402e-06,9.26611913453881e-06,9.22078204346819e-06,"Beta"
"Mmerl","Mu_Fa","m21","Neural network",1.07307382702145e-05,1.03426446256337e-05,1.07535089557979e-05,"Beta"
"Mmerl","Mu_Fa","m21","Random forest",1.12496162318318e-05,1.1616559184344e-05,1.12328544563866e-05,"Beta"
"Msurm","Med_Atl","m12","Neural network",3.84408216112193e-06,3.59667677739836e-06,4.06104213058832e-06,"Beta"
"Msurm","Med_Atl","m12","Random forest",4.32387907465965e-06,3.99973097802668e-06,4.45354787797892e-06,"Beta"
"Msurm","Med_Atl","m21","Neural network",4.68463021670937e-06,4.33601148348357e-06,4.88341824966838e-06,"Beta"
"Msurm","Med_Atl","m21","Random forest",5.04049757135542e-06,4.5487170058627e-06,5.12594957349776e-06,"Beta"
"Msurm","Mu_Fa","m12","Neural network",5.6172028607544e-06,5.29027202795793e-06,5.77753822305551e-06,"Beta"
"Msurm","Mu_Fa","m12","Random forest",5.96826942328226e-06,5.6086582583945e-06,6.10536224414077e-06,"Beta"
"Msurm","Mu_Fa","m21","Neural network",5.63366071828055e-06,6.42026198328225e-06,4.96677102999881e-06,"Beta"
"Msurm","Mu_Fa","m21","Random forest",5.90636090059599e-06,5.38170773916747e-06,6.08029574226025e-06,"Beta"
"Msurm","Li_Ga","m12","Neural network",5.75716948340994e-06,5.4426003842255e-06,5.7911023371221e-06,"Beta"
"Msurm","Li_Ga","m12","Random forest",5.57795591031276e-06,5.4059266058789e-06,5.80399780356869e-06,"Beta"
"Msurm","Li_Ga","m21","Neural network",4.50202138198806e-06,4.20255891652174e-06,4.60179206763606e-06,"Beta"
"Msurm","Li_Ga","m21","Random forest",4.68020452868806e-06,4.57184873972375e-06,4.5821612049428e-06,"Beta"
"Peryt","Mu_Fa","m12","Neural network",6.60282713085966e-06,6.72131195909852e-06,6.09089647034603e-06,"Beta"
"Peryt","Mu_Fa","m12","Random forest",6.00365607062183e-06,5.70561894206684e-06,6.18331987280071e-06,"Beta"
"Peryt","Mu_Fa","m21","Neural network",4.56941118920066e-06,4.35072213744864e-06,4.65827701225387e-06,"Beta"
"Peryt","Mu_Fa","m21","Random forest",4.69340872087844e-06,4.55307810531228e-06,4.7312871173448e-06,"Beta"
"Peryt","Li_Ga","m12","Neural network",5.687328875996e-06,5.83034120507887e-06,5.294788127413e-06,"Beta"
"Peryt","Li_Ga","m12","Random forest",5.33690033140729e-06,5.13966048293644e-06,5.20859671084872e-06,"Beta"
"Peryt","Li_Ga","m21","Neural network",4.42574939428124e-06,4.08035977100185e-06,4.68385881617933e-06,"Beta"
"Peryt","Li_Ga","m21","Random forest",4.82723459817082e-06,4.31844856392807e-06,4.92457976272997e-06,"Beta"
"Scabr","Mu_Fa","m12","Neural network",6.90601363628031e-06,6.50010525126416e-06,7.14805337890942e-06,"Beta"
"Scabr","Mu_Fa","m12","Random forest",7.11851335981169e-06,7.10180769538159e-06,6.69707862558577e-06,"Beta"
"Scabr","Mu_Fa","m21","Neural network",6.05712219621641e-06,5.52985328506413e-06,6.5079981893202e-06,"Beta"
"Scabr","Mu_Fa","m21","Random forest",6.1417293154271e-06,5.26735563101562e-06,6.5474683893561e-06,"Beta"
"Scabr","Li_Ga","m12","Neural network",5.19476136742899e-06,4.74109480993056e-06,5.53317199727482e-06,"Beta"
"Scabr","Li_Ga","m12","Random forest",5.28596546704982e-06,5.10023155567214e-06,5.27601029065519e-06,"Beta"
"Scabr","Li_Ga","m21","Neural network",6.71892020362236e-06,6.51003014063697e-06,6.83795052350163e-06,"Beta"
"Scabr","Li_Ga","m21","Random forest",7.09905709363511e-06,7.29683227933964e-06,6.89847315333899e-06,"Beta"
"Scant","Mu_Fa","m12","Neural network",6.83884799224745e-06,6.17921188720145e-06,7.38730991349452e-06,"Beta"
"Scant","Mu_Fa","m12","Random forest",7.87041556328725e-06,7.16137621583749e-06,8.16994467116936e-06,"Beta"
"Scant","Mu_Fa","m21","Neural network",1.05595704598251e-05,9.54035559048744e-06,1.11394668137334e-05,"Beta"
"Scant","Mu_Fa","m21","Random forest",1.0744189850948e-05,9.69944131875615e-06,1.13131633602792e-05,"Beta"
"Scant","Li_Ga","m12","Neural network",1.18781533473521e-06,1.11469081781406e-06,1.22918035153578e-06,"Beta"
"Scant","Li_Ga","m12","Random forest",1.10842629180172e-06,1.01341496465881e-06,1.16820784840871e-06,"Beta"
"Scant","Li_Ga","m21","Neural network",6.40438614193622e-07,5.51832936647034e-07,6.98382046698712e-07,"Beta"
"Scant","Li_Ga","m21","Random forest",5.52950059224865e-07,5.26100561581426e-07,5.40311228894526e-07,"Beta"
"Scine","Li_Ga","m12","Neural network",1.05575669373826e-05,9.81017129044595e-06,1.11541970005117e-05,"Beta"
"Scine","Li_Ga","m12","Random forest",9.95562520937846e-06,8.42820236778014e-06,1.09889004154379e-05,"Beta"
"Scine","Li_Ga","m21","Neural network",6.76740614770429e-06,6.32323868076716e-06,7.1581090308441e-06,"Beta"
"Scine","Li_Ga","m21","Random forest",6.93732021900029e-06,6.5588277639863e-06,7.15123947519835e-06,"Beta"
"Scine","Mu_Fa","m12","Neural network",1.39095214034402e-05,1.33827841970867e-05,1.43913851347314e-05,"Beta"
"Scine","Mu_Fa","m12","Random forest",1.5820506118395e-05,1.55975741006066e-05,1.57876635261584e-05,"Beta"
"Scine","Mu_Fa","m21","Neural network",6.18730034645248e-06,5.84260145352265e-06,6.45203497621876e-06,"Beta"
"Scine","Mu_Fa","m21","Random forest",6.55856755711403e-06,6.38464037167714e-06,6.85358814174613e-06,"Beta"
"Spilc","Mu_Fa","m12","Neural network",2.02613066528212e-06,1.92161809038551e-06,2.07676122303922e-06,"Beta"
"Spilc","Mu_Fa","m12","Random forest",1.95596477494655e-06,1.90462926303475e-06,2.02461560574755e-06,"Beta"
"Spilc","Mu_Fa","m21","Neural network",4.20813868246383e-06,4.28211420583258e-06,4.07979563125204e-06,"Beta"
"Spilc","Mu_Fa","m21","Random forest",4.16228991391101e-06,4.21071760781014e-06,4.15869277736441e-06,"Beta"
"Spilc","Li_Ga","m12","Neural network",2.10145580131396e-06,2.04861623533429e-06,2.1541595449988e-06,"Beta"
"Spilc","Li_Ga","m12","Random forest",2.12833338039315e-06,2.0434534807088e-06,2.213759570461e-06,"Beta"
"Spilc","Li_Ga","m21","Neural network",4.70081148503682e-06,4.90497181941101e-06,4.61315379910873e-06,"Beta"
"Spilc","Li_Ga","m21","Random forest",4.75929980383061e-06,4.56893398261962e-06,4.84091851802993e-06,"Beta"
"Ssard","Li_Ga","m12","Neural network",1.67612061549421e-05,1.57950114613442e-05,1.74009317950413e-05,"Beta"
"Ssard","Li_Ga","m12","Random forest",1.9274190911577e-05,1.87981611557687e-05,1.86537629969118e-05,"Beta"
"Ssard","Li_Ga","m21","Neural network",1.00737021216126e-05,9.63171434069309e-06,9.84267067560924e-06,"Beta"
"Ssard","Li_Ga","m21","Random forest",9.59174254256868e-06,9.57739635295744e-06,8.83642977202458e-06,"Beta"
"Ssard","Mu_Fa","m12","Neural network",1.35039071396309e-05,1.27648410981028e-05,1.40814934771527e-05,"Beta"
"Ssard","Mu_Fa","m12","Random forest",1.64272048074558e-05,1.47507180955424e-05,1.61143445967013e-05,"Beta"
"Ssard","Mu_Fa","m21","Neural network",1.34113189042129e-05,1.28647719845667e-05,1.29184359317715e-05,"Beta"
"Ssard","Mu_Fa","m21","Random forest",1.27773973674819e-05,1.30773135382397e-05,1.25127790857994e-05,"Beta"
"Styph","Mu_Fa","m12","Neural network",8.9934602209757e-06,8.00069989140326e-06,9.68739636190173e-06,"Beta"
"Styph","Mu_Fa","m12","Random forest",9.15095719738478e-06,8.62187523944087e-06,9.36960643897185e-06,"Beta"
"Styph","Mu_Fa","m21","Neural network",4.5749178959596e-06,4.11945277020692e-06,4.89834147633169e-06,"Beta"
"Styph","Mu_Fa","m21","Random forest",4.59032710000243e-06,4.21473753747996e-06,4.80836752390641e-06,"Beta"
"Styph","Li_Ga","m12","Neural network",1.25075211333891e-05,1.11427627858264e-05,1.35892263525192e-05,"Beta"
"Styph","Li_Ga","m12","Random forest",1.24823720930769e-05,1.0800591345644e-05,1.32595927368273e-05,"Beta"
"Styph","Li_Ga","m21","Neural network",3.99253084785243e-06,3.32482118298124e-06,4.52476291205986e-06,"Beta"
"Styph","Li_Ga","m21","Random forest",4.25346582315048e-06,3.97961008643082e-06,4.42760192724231e-06,"Beta"
"Aboye","Mu_Fa","Tsc/Tsplit","Neural network",0.00232419591640818,0.00201420095336354,0.00263242951394547,"Beta"
"Aboye","Mu_Fa","Tsc/Tsplit","Random forest",0.0029160004794383,0.00298153992763161,0.00288784914096115,"Beta"
"Aboye","Li_Ga","Tsc/Tsplit","Neural network",0.0479092591256231,0.045046078282902,0.0526808936045435,"Beta"
"Aboye","Li_Ga","Tsc/Tsplit","Random forest",0.057277712063983,0.0526409331660445,0.0645149890426923,"Beta"
"Afall","Li_Fa","Tsc/Tsplit","Neural network",0.134066436225041,0.125370119713628,0.13925781890028,"Beta"
"Afall","Li_Fa","Tsc/Tsplit","Random forest",0.139478684144761,0.136959689888803,0.144438894438894,"Beta"
"Cgale","Mu_Fa","Tam/Tsplit","Neural network",0.517129355584684,0.529648060865355,0.530398974660694,"Beta"
"Cgale","Mu_Fa","Tam/Tsplit","Random forest",0.636529306494706,0.643615652873176,0.66575682188799,"Beta"
"Cgale","Li_Ga","Tam/Tsplit","Neural network",0.952127476999547,1.19894945695254,0.709211019727082,"Beta"
"Cgale","Li_Ga","Tam/Tsplit","Random forest",0.879510359020244,0.875855525333671,0.873597470343781,"Beta"
"Cgale","Med_Atl","Tsc/Tsplit","Neural network",0.0490122322224637,0.0494264270952745,0.0506993276133022,"Beta"
"Cgale","Med_Atl","Tsc/Tsplit","Random forest",0.0526513553050415,0.0451564126732812,0.0562926557367319,"Beta"
"Cjuli","Mu_Fa","Tsc/Tsplit","Neural network",0.0863496996897436,0.0791591412032233,0.0932781695085494,"Bimodal"
"Cjuli","Mu_Fa","Tsc/Tsplit","Random forest",0.0916611202974392,0.0847568131574368,0.0967188048808716,"Bimodal"
"Cjuli","Med_Atl","Tsc/Tsplit","Neural network",0.0761908264592873,0.0702928010865873,0.0816086131605489,"Beta"
"Cjuli","Med_Atl","Tsc/Tsplit","Random forest",0.0824889784473692,0.079655089681045,0.0863486891696849,"Beta"
"Cjuli","Mu_Fa","Tsc/Tsplit","Neural network",0.0386531507514181,0.0367755348373925,0.0408185356791216,"Beta"
"Cjuli","Mu_Fa","Tsc/Tsplit","Random forest",0.0413014336382873,0.0390187722556696,0.0433585531087233,"Beta"
"Cjuli","Li_Ga","Tsc/Tsplit","Neural network",0.0867652871713113,0.0833636500616309,0.0911976199600579,"Beta"
"Cjuli","Li_Ga","Tsc/Tsplit","Random forest",0.0960314196154851,0.0898607288777507,0.100201467684894,"Beta"
"Dlabr","Li_Ga","Tsc/Tsplit","Neural network",0.135085531028571,0.12964473331275,0.142772923793847,"Beta"
"Dlabr","Li_Ga","Tsc/Tsplit","Random forest",0.14360458075314,0.134826563703073,0.148065268927446,"Beta"
"Dlabr","Li_Ga","Tsc/Tsplit","Neural network",0.127559603992118,0.123657567276527,0.132493612231217,"Bimodal"
"Dlabr","Li_Ga","Tsc/Tsplit","Random forest",0.133583606335541,0.132083407846369,0.13384822905385,"Bimodal"
"Dpunt","Mu_Fa","Tsc/Tsplit","Neural network",0.0245797993412893,0.0231533929603699,0.0257794373439668,"Bimodal"
"Dpunt","Mu_Fa","Tsc/Tsplit","Random forest",0.0254599951167491,0.0238241458302871,0.0260778162814744,"Bimodal"
"Dpunt","Med_Atl","Tsc/Tsplit","Neural network",0.0151390458590921,0.0144755955201651,0.015572265733532,"Beta"
"Dpunt","Med_Atl","Tsc/Tsplit","Random forest",0.0141656670910734,0.0127711352231932,0.0151769803794334,"Beta"
"Dpunt","Mu_Fa","Tsc/Tsplit","Neural network",0.0119398669759068,0.0108245978862242,0.012922764560574,"Beta"
"Dpunt","Mu_Fa","Tsc/Tsplit","Random forest",0.0122472215266943,0.0113889295056132,0.0127015621943381,"Beta"
"Hgutt","Mu_Fa","Tam/Tsplit","Neural network",0.000263146229741299,0.000246014835014458,0.00027801921538134,"Bimodal"
"Hgutt","Mu_Fa","Tam/Tsplit","Random forest",0.000260788987428265,0.000253452701670625,0.000272057297282047,"Bimodal"
"Lmorm","Mu_Fa","Tsc/Tsplit","Neural network",0.00584872576533307,0.00542323348753079,0.00632599092102461,"Beta"
"Lmorm","Mu_Fa","Tsc/Tsplit","Random forest",0.00671138582820358,0.00622169202641872,0.00700768989800037,"Beta"
"Scabr","Li_Ga","Tsc/Tsplit","Neural network",0.0579714967098438,0.0545783598361581,0.0615667134766638,"Beta"
"Scabr","Li_Ga","Tsc/Tsplit","Random forest",0.0617002662330877,0.0614226541871855,0.0635784158001778,"Beta"
"Scant","Mu_Fa","Tsc/Tsplit","Neural network",0.0198899668888709,0.0188234847833968,0.0210566058008194,"Beta"
"Scant","Mu_Fa","Tsc/Tsplit","Random forest",0.020514947584287,0.0175380967356751,0.0221977702794886,"Beta"
"Scant","Li_Ga","Tam/Tsplit","Neural network",0.000748237463797924,0.000678517180152126,0.000810604253761894,"Beta"
"Scant","Li_Ga","Tam/Tsplit","Random forest",0.000714186533173848,0.000598223276867703,0.000824171024058871,"Beta"
"Scine","Li_Ga","Tam/Tsplit","Neural network",0.000600047008541867,0.000549759546346586,0.000658096102719408,"Beta"
"Scine","Li_Ga","Tam/Tsplit","Random forest",0.00061888089965867,0.000579092685852559,0.000653761693509023,"Beta"
"Styph","Mu_Fa","Tam/Tsplit","Neural network",0.109355081284817,0.109897049850108,0.110779502612165,"Beta"
"Styph","Mu_Fa","Tam/Tsplit","Random forest",0.119902571430824,0.128105378396613,0.12127690794827,"Beta"
"Styph","Li_Ga","Tam/Tsplit","Neural network",0.15480073354097,0.155411066391339,0.156973960243533,"Beta"
"Styph","Li_Ga","Tam/Tsplit","Random forest",0.177920621804775,0.185396811285568,0.177719798143682,"Beta"
"Aboye","Mu_Fa","N1/Na","Neural network",0.157774505594712,0.159982124480958,0.155738091420717,"Beta"
"Aboye","Mu_Fa","N1/Na","Random forest",0.166300276712553,0.195617169891869,0.147184475169941,"Beta"
"Aboye","Mu_Fa","N2/Na","Neural network",0.26271781372148,0.269714418329641,0.256361708809438,"Beta"
"Aboye","Mu_Fa","N2/Na","Random forest",0.282555907323557,0.334153122197538,0.244136544421222,"Beta"
"Aboye","Li_Ga","N1/Na","Neural network",0.32117753050078,0.319946238310814,0.326181052451958,"Beta"
"Aboye","Li_Ga","N1/Na","Random forest",0.452501885197503,0.469481191903677,0.423444188600455,"Beta"
"Aboye","Li_Ga","N2/Na","Neural network",0.190237405919637,0.185792026658712,0.193939650502977,"Beta"
"Aboye","Li_Ga","N2/Na","Random forest",0.208867014952944,0.225283063621928,0.189549283428071,"Beta"
"Aboye","Mer_Lagoon","N1/Na","Neural network",0.275404852353121,0.278733049541856,0.271398269968854,"Beta"
"Aboye","Mer_Lagoon","N1/Na","Random forest",0.289888564887143,0.333331210871199,0.250606990616548,"Beta"
"Aboye","Mer_Lagoon","N2/Na","Neural network",0.253637673670741,0.257390664599872,0.250450504388845,"Beta"
"Aboye","Mer_Lagoon","N2/Na","Random forest",0.27192265279329,0.317203276190626,0.23593781984676,"Beta"
"Afall","Li_Fa","N1/Na","Neural network",1.20364838636213,1.2318941526034,1.18655187379563,"Beta"
"Afall","Li_Fa","N1/Na","Random forest",1.20873124712303,1.23857460594152,1.18646130197447,"Beta"
"Afall","Li_Fa","N2/Na","Neural network",0.535040789692907,0.54795172147721,0.523486186389673,"Beta"
"Afall","Li_Fa","N2/Na","Random forest",0.513265522509303,0.53466542033386,0.491768552114945,"Beta"
"Afall","Li_Ga","N1/Na","Neural network",1.55340674060335,1.70011623281372,1.44111352161747,"Beta"
"Afall","Li_Ga","N1/Na","Random forest",1.3358587040265,1.51066690545494,1.19016076407176,"Beta"
"Afall","Li_Ga","N2/Na","Neural network",0.423522046785459,0.453303603273998,0.394820931989031,"Beta"
"Afall","Li_Ga","N2/Na","Random forest",0.371711223072726,0.399507190408946,0.337334261778452,"Beta"
"Cgale","Mu_Fa","N1/Na","Neural network",1.17622208643297,1.23972318926841,1.14851323451818,"Beta"
"Cgale","Mu_Fa","N1/Na","Random forest",1.16099384684442,1.20523741508078,1.17751832212929,"Beta"
"Cgale","Mu_Fa","N2/Na","Neural network",1.14915175027113,1.22953279789993,1.10298144051612,"Beta"
"Cgale","Mu_Fa","N2/Na","Random forest",1.02047719990114,1.05360661056137,1.02403409777226,"Beta"
"Cgale","Li_Ga","N1/Na","Neural network",1.37368747533186,1.44153932312396,1.32841983067201,"Beta"
"Cgale","Li_Ga","N1/Na","Random forest",1.26696537792966,1.3408121231901,1.25615656056877,"Beta"
"Cgale","Li_Ga","N2/Na","Neural network",1.13782927088667,1.19346356639956,1.09742761277672,"Beta"
"Cgale","Li_Ga","N2/Na","Random forest",0.995308107626313,1.0464624095448,0.995474759886726,"Beta"
"Cgale","Med_Atl","N1/Na","Neural network",1.4234514536641,1.46930881222478,1.42683986773778,"Beta"
"Cgale","Med_Atl","N1/Na","Random forest",1.27280977255727,1.37848489999986,1.1945273659289,"Beta"
"Cgale","Med_Atl","N2/Na","Neural network",1.510203957892,1.57850622975789,1.44729600926837,"Beta"
"Cgale","Med_Atl","N2/Na","Random forest",1.18961308729887,1.35939446530644,1.06098888839834,"Beta"
"Cjuli","Mu_Fa","N1/Na","Neural network",1.16223028518602,1.18740970833329,1.15562907617231,"Bimodal"
"Cjuli","Mu_Fa","N1/Na","Random forest",1.04765051722555,1.01045770422768,1.08978788656974,"Bimodal"
"Cjuli","Mu_Fa","N2/Na","Neural network",1.9700191056419,2.08823398449403,1.91122933076308,"Bimodal"
"Cjuli","Mu_Fa","N2/Na","Random forest",1.67602112979038,1.6035244454288,1.7071734335163,"Bimodal"
"Cjuli","Li_Ga","N1/Na","Neural network",1.72911720829056,1.78238350175819,1.70764081594162,"Bimodal"
"Cjuli","Li_Ga","N1/Na","Random forest",1.56862849246243,1.49493081900312,1.6764454185932,"Bimodal"
"Cjuli","Li_Ga","N2/Na","Neural network",1.40798408648795,1.41420407767257,1.41296245009092,"Bimodal"
"Cjuli","Li_Ga","N2/Na","Random forest",1.20804775997294,1.14795935704757,1.29956910178197,"Bimodal"
"Cjuli","Med_Atl","N1/Na","Neural network",1.03220685482874,1.06382972129558,1.03149251780597,"Beta"
"Cjuli","Med_Atl","N1/Na","Random forest",0.943187576895077,0.927348842516653,0.98694659060199,"Beta"
"Cjuli","Med_Atl","N2/Na","Neural network",1.59209990089181,1.6756266748215,1.55374166298718,"Beta"
"Cjuli","Med_Atl","N2/Na","Random forest",1.36945844866131,1.40102013108688,1.36280140299265,"Beta"
"Cjuli","Mu_Fa","N1/Na","Neural network",1.2016879192911,1.25543584272926,1.18207910482722,"Beta"
"Cjuli","Mu_Fa","N1/Na","Random forest",1.21233240167506,1.11055622806132,1.31198495251807,"Beta"
"Cjuli","Mu_Fa","N2/Na","Neural network",1.87781778819767,1.91103053324788,1.87169833432125,"Beta"
"Cjuli","Mu_Fa","N2/Na","Random forest",1.60408563493785,1.51397804173442,1.66765616575873,"Beta"
"Cjuli","Li_Ga","N1/Na","Neural network",1.07808258168697,1.08017652510125,1.09248112844644,"Beta"
"Cjuli","Li_Ga","N1/Na","Random forest",0.957760522385703,0.903580424555275,1.05144399793557,"Beta"
"Cjuli","Li_Ga","N2/Na","Neural network",1.74884468636968,1.77531622234314,1.76180740951953,"Beta"
"Cjuli","Li_Ga","N2/Na","Random forest",1.55125096182695,1.45315947924846,1.67251333899547,"Beta"
"Dlabr","Mu_Fa","N1/Na","Neural network",1.14919756727115,1.22478905230405,1.09116631405894,"Beta"
"Dlabr","Mu_Fa","N1/Na","Random forest",0.996096504756807,1.00975090224566,0.977843010303357,"Beta"
